"7.51284721489504, 3.087259114065823"
"7.544936771100581, 2.982239892001246"
"7.567266189846796, 2.8456900913867713"
"7.583700441812098, 2.7421097389362004"
"7.635198523852931, 2.771608932828663"
"7.651854330351483, 2.815904218875687"
"7.67524793809741, 2.835210761053226"
"7.683730657585622, 2.862058012757352"
"7.707942593778936, 2.8885725136753777"
"7.732765784789989, 2.953054647675039"
"7.76542324128388, 2.9931368942271774"
"7.786443731178462, 3.0346772799017643"
"7.794216008115586, 3.062597762724863"
"7.795134292178643, 3.0766915175558225"
"7.83655690231374, 3.1827827427011464"
"7.861286002627524, 3.2952924600880387"
"7.8848649557782196, 3.3985531109868177"
"7.916229267130232, 3.4991403589408208"
"7.9497880370320235, 3.6024210510847823"
"7.925771205203834, 3.642571743582298"
"7.910338826037172, 3.6754671475311973"
"7.894784406781281, 3.708264593379848"
"7.8791065503506585, 3.740963950617278"
"7.859788599547073, 3.775240461802426"
"7.8386559964230855, 3.7838131118789704"
"7.817494725411601, 3.7923871791777373"
"7.801605007732411, 3.795850285957151"
"7.785699244643293, 3.7993178034230937"
"7.7644666611318485, 3.7960162939225484"
"7.768576444202852, 3.807503216677844"
"7.777885760601496, 3.813764808803917"
"7.7870840376182535, 3.831488573192047"
"7.801353799808, 3.843941983232444"
"7.810303839017229, 3.861041861564079"
"7.824121067253851, 3.8670463766752086"
"7.8463653938707685, 3.877815081258241"
"7.854920741313526, 3.8774242072459586"
"7.858342238257954, 3.8818219763336046"
"7.871903387471618, 3.876649120243929"
"7.861713688962407, 3.829658734889783"
"7.847965961331333, 3.782681742706586"
"7.8374704768012675, 3.73247503890056"
"7.832047682673489, 3.687493643347498"
"7.82128690764686, 3.6463674491183014"
"7.561258625498859, 3.7325003014674714"
"7.316923724797258, 3.80168477852024"
"7.0846355589182854, 3.8790700525215662"
"6.861496813400869, 3.9457337590107073"
"6.651391031641692, 4.008516968532497"
"6.082882937982678, 4.0412879366163565"
"5.55103003373482, 4.071975243743626"
"5.0557477472945465, 4.100757535911217"
"4.583447598811372, 4.128830918137627"
"4.119236604213601, 4.156224440716748"
"3.74915108883814, 4.167660378705218"
"3.3530055100655876, 4.1899491226708285"
"2.9070432251492253, 4.203589374143117"
"2.3873516346300114, 4.222131255011238"
"1.785650625000006, 4.241456419335588"
"1.6785374404231277, 4.245216916461398"
"1.5505979682341007, 4.238055854594389"
"1.4385394196312085, 4.241845953657627"
"1.3340470001886118, 4.2411682028983115"
"1.2123152817882215, 4.250561042579168"
"1.2218902752436094, 4.294547710789917"
"1.2450254184933414, 4.334777230623459"
"1.2523907398604806, 4.374756241564151"
"1.2696517380173518, 4.410100079166542"
"1.3030679926347872, 4.435675205757674"
"1.521434298050039, 4.4655049491129795"
"1.7348595326394154, 4.507354264252969"
"1.942378393461766, 4.542590139631367"
"2.1297615663147056, 4.580391424174461"
"2.306366764350667, 4.616692156285792"
"2.608807402763876, 4.672389293226027"
"2.8734859221618283, 4.720306121524592"
"3.1182595086311267, 4.761742381507787"
"3.335130155487132, 4.804203049681329"
"3.543812540861662, 4.844611080147519"
"3.606243537427023, 4.801597181687818"
"3.6640896640949894, 4.754761686602974"
"3.720994091775591, 4.714198787441674"
"3.781856133530118, 4.661921655508161"
"3.8289506641145064, 4.612211971082759"
"3.6123606138026965, 4.544363281666721"
"3.3693328016156716, 4.480329730760971"
"3.1000294996215594, 4.4083752814072295"
"2.805541876814422, 4.3411259291059885"
"2.4904637137494525, 4.259208287789384"
"2.392339609079553, 4.263765459634712"
"2.3251217085568676, 4.273454618132622"
"2.2565968607742235, 4.283180487397516"
"2.186745905618725, 4.292943506471142"
"2.1155535511318426, 4.311993783004768"
"2.232061403243705, 4.315562120120356"
"2.325068715348383, 4.304894258732297"
"2.4160630052534984, 4.294246557787611"
"2.5103476279444514, 4.2877681935661265"
"2.60255655916146, 4.2720822154462645"
"3.243609539198541, 4.185913688120319"
"3.8141421356033547, 4.113606922991934"
"4.331336951663444, 4.041671716189317"
"4.818553893135096, 3.9658108926320104"
"5.2945303022824834, 3.8957486924275813"
"5.545433412292955, 3.866046584616523"
"5.8103751539695185, 3.823573565163496"
"6.090733380897312, 3.779307095232138"
"6.386839072221394, 3.734703419611641"
"6.703554775886177, 3.6865768629812763"
"6.741736611725693, 3.6832495770548483"
"6.766674947711118, 3.6815803803579854"
"6.791727805964298, 3.6799074647883963"
"6.818998050056097, 3.6765504275670544"
"6.844310269470914, 3.6748662810519477"
"6.692966200220261, 3.740963950617278"
"6.546535816061802, 3.8044782421576"
"6.409357043407102, 3.871435777459773"
"6.272021250212617, 3.9300277720881738"
"6.138930431640828, 3.9864761477403725"
"6.084620738199356, 4.0089688391275615"
"6.030545281469096, 4.031316463568867"
"5.972257355005882, 4.048179186724617"
"5.918639978154536, 4.070292466765437"
"5.865242510738476, 4.092267562000902"
"5.812205504492223, 4.104897347861833"
"5.764143437724864, 4.1225698893771465"
"5.71222100334677, 4.134921321499249"
"5.660843443326255, 4.147157770162039"
"5.609996579218633, 4.159281129451404"
"5.54581842729983, 4.175302658650882"
"5.477997805375791, 4.1862178143837845"
"5.415175200671545, 4.201971445701073"
"5.352984746417434, 4.217572427553417"
"5.286501879402254, 4.2291075495586306"
"5.254678845727703, 4.224271549011554"
"5.222922161579797, 4.219423077869873"
"5.191228878370696, 4.214562063557423"
"5.159595967643807, 4.209688433220588"
"5.1328020000554915, 4.208752454425294"
"5.121768606834953, 4.163265211821162"
"5.110651761363841, 4.116578424706606"
"5.09508890803226, 4.072789992939967"
"5.083782656029257, 4.023585261636615"
"5.072389389483471, 3.9729814231618725"
"5.041531830260105, 3.9536795458521397"
"5.010572341468229, 3.9341237415306978"
"4.9839516328837075, 3.9098679218292958"
"4.952792625164232, 3.8897480591460365"
"4.921845513782862, 3.8679626064689145"
"4.8715667601798565, 3.848687428557813"
"4.825728401920973, 3.8352324881660067"
"4.775307548819797, 3.8155738173486853"
"4.724781111385512, 3.7956852761658872"
"4.674001338220767, 3.7770959348643345"
"4.604462821773954, 3.783312135295006"
"4.530418508445644, 3.7833121352949917"
"4.461023386023794, 3.789508550165465"
"4.396304740367278, 3.801842409789735"
"4.326888160074432, 3.8079800473308403"
"4.322176679712521, 3.8018424097897316"
"4.322176679712521, 3.8018424097897316"
"4.317460679970668, 3.7956852761658872"
"4.308177271459129, 3.7848328604807655"
"4.303451413466406, 3.778625851293942"
"4.308177271459135, 3.7848328604807904"
"4.308177271459135, 3.7848328604807904"
"4.308177271459135, 3.7848328604807904"
"4.312740136072147, 3.789508550165479"
"4.317460679970669, 3.795685276165873"
"4.331451795881794, 3.80184240978976"
"4.340859989254544, 3.8033358676441154"
"4.359502611044457, 3.8155738173486853"
"4.373431188020079, 3.821663863199163"
"4.387343655027177, 3.827734750353681"
"4.401589910232066, 3.860624820453431"
"4.420277830160922, 3.8973513139041494"
"4.434303948157318, 3.9289139162542206"
"4.448228426920447, 3.9598732486976402"
"4.45754042226673, 3.9859375546734412"
"4.471150945326167, 3.991467843394947"
"4.484749094150755, 3.996981884793147"
"4.493817236620227, 4.007961570452235"
"4.50286380146561, 4.017694375268913"
"4.516434756364728, 4.031641018077618"
"4.516434756364728, 4.031641018077618"
"4.516434756364728, 4.031641018077618"
"4.520962982310773, 4.026216928957513"
"4.525484145887889, 4.021957551803698"
"4.530001783379949, 4.017694375268899"
"4.530015840579521, 4.00676415014626"
"4.5300299196409926, 3.995769804029205"
"4.530044020615382, 3.984710647987061"
"4.5255158485104845, 3.979156549804973"
"4.525526448984692, 3.9679988779633035"
"4.516452396640362, 3.9667468555636596"
"4.507363996953406, 3.9654922626903506"
"4.502814367791246, 3.9698450022687766"
"4.498250424990031, 3.962975333189952"
"4.489125716551609, 3.9617129803129245"
"4.466320099456813, 3.9560709159835206"
"4.4434911460432565, 3.950411910164007"
"4.416032680407353, 3.949131462049934"
"4.388516798031362, 3.9478483614988775"
"4.36546363562109, 3.940863065332554"
"4.34725657672423, 3.9421566803502444"
"4.329067877356499, 3.9434476136116317"
"4.306235096557465, 3.9390427167389745"
"4.288073148586818, 3.940336146963176"
"4.270115920573626, 3.942914984002819"
"4.260759269031591, 3.951689714201887"
"4.2466892281849855, 3.9547982358302995"
"4.241989763682389, 3.9591804574276956"
"4.23257650585642, 3.9579102709667637"
"4.213927226794271, 3.9566374568014417"
"4.181501090893722, 3.950964371636946"
"4.153758670651212, 3.9509643716369283"
"4.121174676760481, 3.94527416946854"
"4.093308417229307, 3.9452741694685542"
"4.069866577716226, 3.949681114481791"
"4.028438677185511, 3.956637456801456"
"3.991434007603133, 3.95791027096676"
"3.954361020935389, 3.95918045742771"
"3.917210858681151, 3.9604480244619573"
"3.8799746711810847, 3.9617129803128996"
"3.8689766282711417, 3.9478483614988775"
"3.8589656831567822, 3.9465626001152323"
"3.8394049760004982, 3.935146277390402"
"3.8248237561898506, 3.9294121457795868"
"3.800055330459198, 3.922340382013907"
"3.786543533047272, 3.919216964698947"
"3.7718415584966696, 3.9134383348230912"
"3.7712404223106155, 3.912104780066471"
"3.7655179850183647, 3.9049558654978824"
"3.765517985018352, 3.8946380389657094"
"3.7694310506533775, 3.887410733122323"
"3.763691593873588, 3.880145769269454"
"3.758549828628569, 3.8846636112080404"
"3.748243865330373, 3.8832856839476158"
"3.7476188762321616, 3.8923190642939645"
"3.772748992069591, 3.8995494976065324"
"3.797740302334361, 3.906742496280174"
"3.8175231630084348, 3.9080872948962195"
"3.842277866945034, 3.915232199213495"
"3.8669034956935766, 3.912104780066457"
"3.901365047354699, 3.920539674201976"
"3.935565954968772, 3.9289139162542206"
"3.9744068186874317, 3.932825334324413"
"4.017374542201011, 3.9410999030244795"
"4.055212311167832, 3.953679545852143"
"4.129300049949471, 3.9649066800499426"
"4.207587839545171, 3.9717396025708354"
"4.276081532539607, 3.987161966188914"
"4.344450856092389, 3.9938993698331764"
"4.412515828170175, 4.000603419330602"
"4.4622460275677165, 4.015800499387449"
"4.507399196634345, 4.026655785818939"
"4.561489713977382, 4.03744845736669"
"4.611043392375244, 4.05238567069426"
"4.660590241730992, 4.067224810408629"
"4.678246453182477, 4.080006384082946"
"4.704963306659804, 4.091582112135196"
"4.71805952048924, 4.098950907215272"
"4.735508041915815, 4.111431604093685"
"4.757454916862407, 4.1278664579323845"
"4.74832123356381, 4.128901248807249"
"4.739204279109398, 4.139071243956124"
"4.739030296849408, 4.149186132812506"
"4.734481611069472, 4.154223105242771"
"4.729937043021986, 4.150193922177806"
"4.725723432630845, 4.144135538029666"
"4.708023400409235, 4.143119601411634"
"4.6903049055751564, 4.142101712125093"
"4.676971779616243, 4.137024902279784"
"4.65910945136288, 4.137024902279773"
"4.645870900107682, 4.130901801569589"
"4.641551461717302, 4.115526820411475"
"4.637222399201918, 4.1000240846625715"
"4.628445461632519, 4.088530514489676"
"4.6196426787485185, 4.076949704343111"
"4.615271389604014, 4.061099826530437"
"4.6199758549178265, 4.043969037226258"
"4.620143217227128, 4.022411815887509"
"4.62031109889053, 4.000603419330602"
"4.615913407490398, 3.984079021564714"
"4.629714833338637, 3.9661586017058035"
"4.634391464215993, 3.9493156650172203"
"4.648276122751462, 3.941099903024483"
"4.6622186420962555, 3.932825334324427"
"4.6762197979494475, 3.9143084579347196"
"4.690000514196809, 3.9085349329999914"
"4.703796752526684, 3.9129807422873206"
"4.717447476250132, 3.898284144065016"
"4.726601145903095, 3.887992087704241"
"4.745099314857982, 3.886629353109786"
"4.767926138393327, 3.8924656707029825"
"4.79075384115078, 3.8879920877042373"
"4.809111229391305, 3.8982841440650304"
"4.831951868451418, 3.904084864188359"
"4.850068541532606, 3.9054231370792927"
"4.859532128545049, 3.9040848641883485"
"4.869014887464654, 3.9027437908413596"
"4.8785169872337715, 3.9013999081167974"
"4.883275342911758, 3.895582906073983"
"4.8928067721651285, 3.8942280311567075"
"4.893108123940612, 3.8825239148206236"
"4.893409954510691, 3.870747499751971"
"4.893712265020821, 3.8588980474813113"
"4.89880400233682, 3.851529297526959"
"4.899111250083877, 3.839551703800243"
"4.8898301826494155, 3.828950000079235"
"4.880846405269552, 3.8274990171767023"
"4.8670695331588565, 3.8214442788790635"
"4.853291135858306, 3.8153704847517282"
"4.83951087351838, 3.8092775401536123"
"4.8209700712091745, 3.819981393209602"
"4.806723412808174, 3.8274990171766987"
"4.792741000709892, 3.8335347940768543"
"4.774057719354257, 3.845549840353584"
"4.760122081193336, 3.851529297526948"
"4.718257277155618, 3.8707474997519853"
"4.676736703420816, 3.878024464475292"
"4.639877858765133, 3.8911082915665496"
"4.603157830933237, 3.904084864188377"
"4.562032661001967, 3.9213814114970056"
"4.516463046982277, 3.9328253343244164"
"4.466426886794143, 3.94986234888707"
"4.416481520098486, 3.966746855563688"
"4.371097685301299, 3.9779196448707097"
"4.325874814554169, 3.990248370471292"
"4.28482772166456, 3.984710647987061"
"4.243678398772961, 3.9791565498049906"
"4.2026564744323025, 3.9847106479870327"
"4.1521193200591, 3.9890264141279275"
"4.1109057497316, 3.9945552592495197"
"4.08771164421984, 3.998858233370065"
"4.068904542973884, 3.997646146286197"
"4.0452225852913655, 3.990896763846397"
"4.0311167021750185, 3.9853455668993476"
"4.007277514266011, 3.9785384131611785"
"4.016590347787623, 3.968592884484771"
"4.021438284566884, 3.9642350912684954"
"4.026280392687215, 3.9598732486976296"
"4.035570573312215, 3.9498623488870592"
"4.044853446869576, 3.939811999961904"
"4.04448372031081, 3.948584698018731"
"4.053404183118522, 3.9473044074075787"
"4.062332093904202, 3.935932270690124"
"4.0712675857014, 3.9346336594012747"
"4.080210792408293, 3.933332349840395"
"4.089831133830974, 3.934633659401264"
"4.080894022652969, 3.935932270690124"
"4.085698913843683, 3.9516897142019154"
"4.08603570125255, 3.962975333189924"
"4.081575082024758, 3.9685928844847993"
"4.0723124948225715, 3.958608414183601"
"4.077116417612187, 3.964235091268499"
"4.067854223924108, 3.9542374233197926"
"4.058585227283992, 3.9442004076719535"
"4.054129160158056, 3.9398119999618757"
"4.040399439429798, 3.9454831792850342"
"4.0218265930878605, 3.9454831792850342"
"4.008076889907787, 3.951137368311322"
"3.9943210131915245, 3.956774655602011"
"3.985007566373082, 3.966746855563674"
"3.966356248888782, 3.966746855563674"
"3.9432208164906895, 3.972341546455432"
"3.920049781823182, 3.9779196448706955"
"3.9012913543151875, 3.9779196448706955"
"3.8735922421125215, 3.9791565498049906"
"3.8928849947182993, 3.980390932094277"
"3.9165481458743017, 3.976067254301949"
"3.940134661296508, 3.971739602570807"
"3.9636470917447513, 3.9674079649698797"
"3.9870879645551307, 3.963072329676585"
"4.037821632301904, 3.9574732818454272"
"4.0839418435355315, 3.9574732818453953"
"4.125462417093071, 3.953124580434242"
"4.166831703407203, 3.958732684976553"
"4.212506384794975, 3.9587326849765248"
"4.2946172143261965, 3.9599895138068355"
"4.380806806670017, 3.95565087180492"
"4.471245784970738, 3.9556508718049166"
"4.561566556502616, 3.946961510323714"
"4.647324729566394, 3.9426107681716402"
"4.733495568042492, 3.9256495329962426"
"4.82009954386512, 3.90853493300002"
"4.907230986028837, 3.8912645953011626"
"4.990563771720794, 3.878299242084033"
"5.079023033363883, 3.8607393214195938"
"5.200240203645558, 3.8710886921397893"
"5.317658487874247, 3.8769322942399462"
"5.440710738201034, 3.878299242084033"
"5.560717609368442, 3.884116842361877"
"5.686646120379878, 3.885472794851374"
"5.777850898407152, 3.8734843302462814"
"5.88081376932695, 3.870400032561861"
"5.975909212620471, 3.8556354913439783"
"6.075192737184889, 3.8480832961839013"
"6.170912229967938, 3.8450075528197196"
"6.267513909095925, 3.842473163423378"
"6.359984252070655, 3.8353938735587647"
"6.458829486957626, 3.84470825693489"
"6.56782383676956, 3.8361585831075367"
"6.672753613602875, 3.8335347940768543"
"6.750438671456969, 3.8262769433379233"
"6.822665480506541, 3.8142989053339384"
"6.902969961029635, 3.8068538323802947"
